person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,cb_person_default_on_file_Y
24,51160,5.0,10000,10.75,0.2,3,False,False,True,False,False,False,False,False,False
22,53000,6.0,8000,16.82,0.15,4,False,False,False,False,False,False,False,True,False
21,36000,0.0,14000,6.54,0.39,4,False,False,False,True,False,False,False,False,False
27,42000,6.0,3000,11.011694892245036,0.07,7,False,False,True,False,False,False,False,False,True
35,28080,3.0,9600,13.57,0.34,7,False,False,True,False,False,True,False,False,True
23,34500,3.0,4000,11.49,0.12,4,False,False,True,False,False,False,False,False,False
24,35000,3.0,3600,6.92,0.1,2,False,False,False,False,False,False,False,True,False
33,78000,17.0,3200,13.49,0.04,6,False,False,False,False,False,True,False,False,False
22,51996,6.0,9600,7.14,0.18,4,False,False,False,True,False,False,False,False,False
28,45000,4.0,15000,9.88,0.33,6,False,True,False,False,False,True,False,False,False
43,83000,13.0,3000,9.91,0.04,17,False,False,False,False,True,False,False,False,False
30,55684,13.0,5200,12.69,0.09,9,False,False,False,True,False,False,False,False,False
32,25000,12.0,5500,11.11,0.22,10,False,False,True,False,False,False,False,True,False
52,30000,6.0,5000,12.73,0.17,18,False,False,True,False,False,False,False,True,False
23,92111,7.0,35000,20.25,0.32,4,False,False,True,False,False,True,False,False,False
31,14400,3.0,4750,14.59,0.33,8,False,False,True,False,True,False,False,False,True
22,40000,6.0,7500,7.51,0.19,3,False,False,False,False,False,True,False,False,False
30,62496,14.0,3200,11.011694892245036,0.05,8,False,False,False,False,False,False,True,False,False
28,35500,12.0,9600,5.42,0.27,8,False,False,False,False,False,False,False,True,False
24,48000,7.0,10000,14.22,0.21,4,False,False,True,False,False,False,True,False,True
26,73000,0.0,5000,15.31,0.07,2,False,False,True,True,False,False,False,False,True
37,91800,21.0,20000,14.84,0.19,12,False,False,False,False,False,True,False,False,True
32,105000,3.0,3000,11.011694892245036,0.03,10,False,False,True,False,True,False,False,False,False
22,68000,6.0,13000,7.88,0.19,2,False,False,False,False,False,True,False,False,False
30,54400,3.0,23500,6.91,0.37,7,False,False,False,False,False,True,False,False,False
26,81000,6.0,5000,10.75,0.06,3,False,False,False,False,False,True,False,False,False
35,106369,2.0,8325,6.99,0.08,10,False,False,False,False,False,True,False,False,False
27,58000,11.0,7000,11.011694892245036,0.12,9,False,False,True,False,False,False,False,True,False
22,72000,0.0,9975,10.99,0.14,3,False,False,True,False,False,False,False,True,False
24,45000,8.0,3000,7.49,0.07,4,False,False,True,False,False,True,False,False,False
26,100000,11.0,2000,5.42,0.02,2,False,False,False,False,True,False,False,False,False
33,57700,17.0,4000,11.011694892245036,0.07,7,False,False,True,False,True,False,False,False,True
45,119004,13.0,5000,11.49,0.04,13,False,False,False,False,False,False,False,True,False
34,42000,1.0,10000,14.65,0.24,6,False,False,False,False,False,False,False,False,False
25,58750,6.0,6000,15.33,0.1,3,False,False,False,False,True,False,False,False,True
23,60000,3.0,4000,7.66,0.07,2,False,False,False,False,False,True,False,False,False
27,50000,5.0,12000,10.37,0.24,9,False,False,True,False,False,False,False,True,False
27,85000,0.0,2000,14.22,0.02,9,False,False,True,False,False,False,False,False,True
34,74256,1.0,11000,9.25,0.15,9,False,False,False,False,True,False,False,False,False
23,55000,3.0,5400,11.99,0.1,2,False,False,True,False,False,False,False,True,False
23,250000,7.0,8800,10.0,0.04,2,False,False,False,True,False,False,False,False,False
27,44000,3.0,1200,15.23,0.03,5,False,False,True,False,False,True,False,False,False
25,54000,9.0,12000,12.53,0.22,4,False,False,False,False,False,False,False,False,False
29,38004,2.0,1500,12.53,0.04,8,False,False,True,True,False,False,False,False,False
24,40000,5.0,8000,9.88,0.2,2,False,False,True,True,False,False,False,False,False
26,50000,0.0,4800,11.011694892245036,0.1,3,False,False,True,False,False,False,False,True,False
29,60000,13.0,9600,14.35,0.16,6,False,True,False,False,False,True,False,False,True
26,48000,5.0,7000,5.79,0.15,3,False,False,True,False,False,True,False,False,False
23,85000,0.0,11000,14.27,0.13,4,False,False,False,True,False,False,False,False,False
23,60000,7.0,7200,11.011694892245036,0.12,2,False,False,False,False,False,False,False,False,False
23,60000,3.0,4500,7.4,0.07,3,False,False,False,False,False,True,False,False,False
22,40058,5.0,6000,9.91,0.15,2,False,False,False,False,False,False,False,True,False
35,165996,1.0,6000,5.42,0.04,10,False,False,True,False,False,False,False,False,False
23,56600,3.0,12000,10.38,0.21,2,False,True,False,False,False,True,False,False,False
24,55000,4.0,18200,10.99,0.33,2,False,False,True,True,False,False,False,False,False
22,42500,2.0,5000,12.42,0.12,4,False,False,True,False,False,False,False,False,False
22,75000,4.0,9000,6.99,0.12,2,False,False,False,False,False,True,False,False,False
32,31000,2.0,7400,16.77,0.24,6,False,False,True,True,False,False,False,False,False
39,55059,16.0,24000,12.53,0.44,11,False,False,True,False,True,False,False,False,False
24,42000,8.0,15000,15.27,0.36,3,False,False,True,True,False,False,False,False,False
37,600000,11.0,16000,10.25,0.03,14,False,True,False,False,True,False,False,False,False
22,37392,1.0,12000,10.62,0.32,2,False,False,True,True,False,False,False,False,False
41,34560,8.0,7550,16.89,0.22,14,False,False,True,False,False,False,False,False,False
21,75000,5.0,9000,5.99,0.12,4,False,False,False,False,False,False,True,False,False
21,30000,5.0,9000,12.99,0.3,2,False,False,True,False,False,True,False,False,True
33,81000,2.0,7500,10.08,0.09,9,False,False,False,False,False,False,False,True,False
24,130000,0.0,15000,14.26,0.12,4,False,False,False,False,True,False,False,False,True
26,56000,11.0,12000,11.89,0.21,3,False,False,False,False,False,True,False,False,False
29,85000,2.0,10000,7.88,0.12,5,False,False,False,False,False,False,True,False,False
30,79000,5.0,15000,11.011694892245036,0.19,7,False,False,True,True,False,False,False,False,False
33,55000,4.0,12000,7.51,0.22,9,False,True,False,False,True,False,False,False,False
26,106000,10.0,5000,12.98,0.05,4,False,False,False,False,False,True,False,False,False
23,16000,1.0,5600,12.84,0.35,2,False,False,False,False,False,False,False,False,True
29,33000,5.0,4200,11.36,0.13,9,False,False,False,False,False,False,False,True,False
24,34000,3.0,10000,15.31,0.29,2,False,False,False,False,False,False,True,False,True
26,45000,10.0,1500,6.76,0.03,4,False,False,False,False,False,False,True,False,False
29,48000,13.0,20000,11.011694892245036,0.42,9,False,False,False,False,False,False,True,False,False
23,38000,2.0,5000,12.99,0.13,4,False,True,False,False,False,False,False,True,False
31,100000,5.0,5000,12.69,0.05,7,False,False,False,True,False,False,False,False,False
26,140000,2.0,6000,11.36,0.04,4,False,False,True,False,False,False,False,False,False
26,51300,9.0,8400,11.99,0.16,3,False,False,True,False,False,False,False,False,False
49,75000,21.0,15600,17.27,0.21,11,False,False,False,False,False,False,False,False,False
23,42000,0.0,10000,15.58,0.24,3,False,False,True,False,True,False,False,False,True
36,85000,4.0,9600,7.51,0.11,15,False,False,True,False,False,False,True,False,False
32,43000,2.0,6000,13.22,0.14,6,False,False,True,True,False,False,False,False,False
40,69996,6.0,3000,10.75,0.04,15,False,False,True,False,False,True,False,False,False
24,90000,8.0,7000,10.99,0.08,3,False,False,False,False,False,False,False,True,False
34,50000,5.0,2000,11.48,0.04,5,False,False,True,False,True,False,False,False,False
26,9840,5.0,1750,9.99,0.18,4,False,False,True,False,False,False,False,True,False
23,50000,7.0,5000,11.86,0.1,4,False,False,True,True,False,False,False,False,False
23,89000,7.0,7000,11.011694892245036,0.08,3,False,False,True,True,False,False,False,False,True
31,78000,1.0,14000,9.63,0.18,9,False,False,True,False,False,False,False,False,False
29,32004,1.0,6000,15.7,0.19,9,False,False,True,False,True,False,False,False,False
30,132000,14.0,21500,10.62,0.16,8,False,False,True,False,True,False,False,False,False
36,19200,4.0,1200,9.62,0.06,14,False,False,True,False,False,False,False,False,False
21,30000,0.0,5000,8.59,0.17,2,False,False,True,False,False,False,False,True,False
26,37000,5.0,14500,15.33,0.39,4,False,False,True,False,False,False,False,True,False
27,60000,9.0,3600,5.42,0.06,9,False,False,False,False,False,False,False,False,False
31,45000,5.0,10000,9.88,0.22,8,False,False,False,False,False,False,False,True,False
22,40000,2.0,4000,11.011694892245036,0.1,2,False,False,True,True,False,False,False,False,False
22,35000,2.0,12000,11.011694892245036,0.34,2,False,False,True,False,False,False,True,False,False
22,24996,3.0,10000,8.94,0.4,4,False,False,True,False,False,True,False,False,False
21,70000,3.0,9800,7.14,0.14,4,False,False,False,True,False,False,False,False,False
26,24000,0.0,1500,14.54,0.06,4,False,False,True,True,False,False,False,False,True
21,38000,5.0,3500,10.59,0.09,3,False,False,True,False,False,False,False,True,False
21,26400,2.0,5000,13.49,0.19,2,False,False,True,True,False,False,False,False,True
30,44000,1.0,8500,11.36,0.19,7,False,False,True,True,False,False,False,False,False
24,82440,8.0,14700,8.49,0.18,4,False,False,True,False,False,False,False,False,False
38,39500,4.0,5000,13.22,0.13,14,False,False,True,False,False,True,False,False,False
47,18000,0.0,1000,14.84,0.06,16,False,False,True,False,True,False,False,False,True
32,28800,7.0,7500,13.43,0.26,7,False,False,False,False,False,False,False,True,True
26,42000,11.0,15075,12.92,0.36,2,False,False,False,True,False,False,False,False,False
22,34819,2.0,16800,10.99,0.48,4,False,False,True,False,False,False,True,False,False
25,24000,3.0,13250,10.37,0.55,2,False,False,True,False,False,False,False,True,False
38,50000,8.0,10000,11.011694892245036,0.2,15,False,False,False,False,False,False,True,False,False
27,223000,4.0,12000,14.96,0.05,6,False,False,True,True,False,False,False,False,False
23,22800,3.0,1750,15.7,0.08,2,False,False,True,False,False,False,True,False,True
34,30000,2.0,4000,7.51,0.13,7,False,False,True,False,False,False,True,False,False
23,36000,0.0,3000,11.011694892245036,0.08,4,False,False,True,False,False,False,True,False,False
33,72000,4.0,5000,6.99,0.07,5,False,False,False,False,False,False,True,False,False
23,15600,4.0,2500,7.29,0.16,3,False,False,True,False,False,False,False,False,False
25,40000,0.0,5925,11.11,0.15,3,False,False,True,False,False,False,False,True,False
21,18000,4.0,2400,14.72,0.13,2,False,False,True,False,False,False,False,True,False
27,19200,4.0,1500,7.14,0.08,10,False,False,True,False,False,False,True,False,False
23,40000,0.0,6000,10.65,0.15,4,False,False,False,False,False,False,False,False,False
30,36000,3.0,8000,11.36,0.22,8,False,False,True,False,False,False,True,False,False
29,66000,4.0,3000,5.42,0.05,7,False,False,False,False,False,False,False,True,False
25,30000,9.0,6000,14.74,0.2,4,False,False,True,True,False,False,False,False,True
24,35000,8.0,7000,12.69,0.2,2,False,False,True,False,False,True,False,False,False
33,27996,0.0,4800,9.63,0.17,8,False,False,True,False,False,False,False,True,False
26,30000,0.0,1500,14.61,0.05,3,False,False,True,False,True,False,False,False,True
22,57400,0.0,10500,7.75,0.18,3,False,False,False,True,False,False,False,False,False
33,44000,3.0,2725,12.18,0.06,7,False,False,True,False,True,False,False,False,False
21,30000,2.0,6300,11.71,0.21,3,False,False,True,False,False,False,False,False,False
27,115000,0.0,12000,7.29,0.1,6,False,False,False,False,False,True,False,False,False
25,84000,1.0,8000,16.45,0.1,2,False,False,True,False,False,False,False,True,False
34,36000,3.0,3600,13.49,0.1,7,False,False,True,False,False,False,False,True,True
44,30000,3.0,7500,10.39,0.25,11,False,True,False,False,False,False,False,True,False
23,76800,4.0,10000,9.63,0.13,4,False,False,False,False,False,False,False,True,False
26,22000,9.0,10000,14.59,0.45,2,False,False,True,False,False,True,False,False,True
23,102000,7.0,15000,8.94,0.15,3,False,True,False,True,False,False,False,False,False
24,47928,1.0,6000,12.53,0.13,3,False,False,True,False,False,True,False,False,False
22,60000,6.0,7500,11.34,0.13,4,False,False,True,True,False,False,False,False,True
22,80000,4.0,4800,10.99,0.06,4,False,True,False,True,False,False,False,False,False
24,55032,8.0,12000,9.63,0.22,2,False,False,True,True,False,False,False,False,False
25,150000,9.0,25000,10.37,0.17,2,False,False,False,False,True,False,False,False,False
22,30900,3.0,5000,10.0,0.16,2,False,False,True,False,False,False,False,True,False
24,43200,8.0,7200,13.49,0.17,4,False,False,True,False,False,True,False,False,True
24,25000,0.0,6950,14.42,0.28,3,False,False,True,False,False,True,False,False,True
27,19000,2.0,7800,15.58,0.41,5,False,True,False,False,True,False,False,False,True
26,64800,11.0,3000,11.011694892245036,0.05,4,False,True,False,False,False,True,False,False,False
41,38200,4.0,8875,19.03,0.23,11,False,False,True,False,False,True,False,False,False
24,40000,4.0,12000,6.03,0.3,4,False,True,False,False,False,False,False,True,False
31,78996,5.0,6000,7.51,0.08,8,False,False,True,False,True,False,False,False,False
27,98004,8.0,10000,6.54,0.1,10,False,False,True,False,True,False,False,False,False
31,47500,2.0,10000,15.96,0.21,10,False,False,True,False,False,True,False,False,False
37,39960,21.0,5600,6.54,0.14,16,False,True,False,False,False,False,True,False,False
25,57000,9.0,1500,11.011694892245036,0.03,3,False,False,True,False,True,False,False,False,False
22,51000,6.0,7500,11.011694892245036,0.15,4,False,False,True,True,False,False,False,False,False
26,56950,10.0,7550,9.99,0.11,3,False,False,True,False,False,True,False,False,False
28,28320,4.0,8700,14.61,0.31,10,False,False,True,False,False,False,False,True,False
23,42000,2.0,4900,14.72,0.12,4,False,False,True,True,False,False,False,False,True
25,102000,9.0,8000,12.42,0.08,4,False,True,False,False,False,True,False,False,False
28,102500,12.0,6000,5.79,0.06,8,False,False,False,False,False,True,False,False,False
28,62000,2.0,12800,13.16,0.21,5,False,False,True,False,False,True,False,False,True
21,65004,5.0,5000,9.99,0.08,3,False,False,False,False,False,False,False,False,False
35,21600,1.0,2500,14.35,0.12,5,False,False,True,False,False,False,True,False,True
22,82500,3.0,14400,9.32,0.17,3,False,False,False,False,False,True,False,False,False
35,50532,8.0,5000,13.57,0.1,8,False,False,True,False,False,False,False,True,True
23,55000,7.0,4000,5.42,0.07,3,False,False,False,False,False,False,False,False,False
36,29000,9.0,1200,12.42,0.04,15,False,False,True,False,False,True,False,False,False
24,28000,0.0,9000,10.83,0.32,3,True,False,False,True,False,False,False,False,False
21,19140,4.0,5000,8.49,0.26,4,False,False,True,False,False,False,False,True,False
22,40000,3.0,7200,18.79,0.18,3,False,False,True,False,False,False,True,False,False
28,115000,12.0,18000,10.37,0.16,7,False,False,False,False,False,False,False,False,False
42,80000,8.0,5000,11.99,0.06,17,False,False,False,False,False,False,True,False,False
22,48000,6.0,9925,9.63,0.21,3,False,False,False,True,False,False,False,False,False
38,56100,4.0,6100,14.79,0.09,14,False,False,False,False,False,True,False,False,True
29,58500,1.0,22000,13.67,0.38,6,False,False,True,False,False,True,False,False,False
22,38400,6.0,10000,14.72,0.26,3,False,True,False,False,False,False,True,False,False
29,70553,8.0,15000,13.47,0.18,10,False,False,True,False,False,True,False,False,True
23,33195,5.0,1800,11.99,0.05,4,False,False,True,True,False,False,False,False,False
36,66847,3.0,10000,16.0,0.15,14,False,False,True,False,False,False,True,False,True
38,117960,0.0,12000,11.011694892245036,0.1,17,False,False,False,False,False,True,False,False,False
22,53000,0.0,4000,10.39,0.08,2,False,False,False,False,False,False,False,False,False
38,80000,2.0,5000,13.85,0.06,15,False,False,False,False,False,True,False,False,False
23,55000,7.0,9600,7.49,0.17,2,False,False,True,False,False,False,False,True,False
22,110000,0.0,12000,7.14,0.11,2,False,False,False,True,False,False,False,False,False
